Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost,Price_Lakh,service_cost_thousand,Car_Age,Engine_Category,Mileage_Category
8451,Maruti Suzuki,Dzire,2021,CNG,Manual,1920000.0,17.3,2500,6,5400.0,19.2,5.4,3,2.0L-3.0L,Average
8452,Hyundai,i10,2019,Electric,Manual,2020000.0,15.2,2500,7,12400.0,20.2,12.4,5,2.0L-3.0L,Average
8453,Kia,Sonet,2015,Petrol,Manual,2440000.0,16.3,1200,7,6200.0,24.4,6.2,9,1.0L-1.5L,Average
8454,Skoda,Slavia,2024,Electric,Manual,1080000.0,24.7,1000,6,5000.0,10.8,5.0,0,Below 1.0L,Good
8455,Volkswagen,Vento,2023,Diesel,Manual,2930000.0,12.9,2000,6,23600.0,29.3,23.6,1,1.5L-2.0L,Low
8456,Skoda,Octavia,2022,Petrol,Automatic,1680000.0,19.5,2500,6,16200.0,16.8,16.2,2,2.0L-3.0L,Average
8457,Tata Motors,Tiago,2017,Petrol,Manual,3120000.0,22.5,2000,7,14800.0,31.2,14.8,7,1.5L-2.0L,Good
8458,Skoda,Rapid,2015,Electric,Automatic,1890000.0,17.4,1000,5,16300.0,18.9,16.3,9,Below 1.0L,Average
8459,Maruti Suzuki,Baleno,2016,Electric,Manual,2680000.0,29.4,800,5,13600.0,26.8,13.6,8,Below 1.0L,Excellent
8460,Hyundai,Creta,2022,Diesel,Automatic,2200000.0,12.9,1500,7,19300.0,22.0,19.3,2,1.0L-1.5L,Low
8461,Maruti Suzuki,Dzire,2017,Petrol,Automatic,720000.0,29.6,1500,6,9400.0,7.2,9.4,7,1.0L-1.5L,Excellent
8462,Honda,Jazz,2017,Diesel,Automatic,1140000.0,17.0,2500,6,10200.0,11.4,10.2,7,2.0L-3.0L,Average
8463,Volkswagen,Polo,2015,CNG,Manual,830000.0,18.4,1200,5,11500.0,8.3,11.5,9,1.0L-1.5L,Average
8464,Honda,Amaze,2021,Diesel,Manual,1770000.0,22.6,1000,5,16000.0,17.7,16.0,3,Below 1.0L,Good
8465,Volkswagen,Tiguan,2017,Electric,Automatic,3210000.0,14.7,1000,5,22000.0,32.1,22.0,7,Below 1.0L,Low
8466,Kia,EV6,2017,CNG,Automatic,2750000.0,11.5,1000,6,13000.0,27.5,13.0,7,Below 1.0L,Low
8467,Renault,Kiger,2023,Petrol,Automatic,930000.0,14.7,2500,6,22000.0,9.3,22.0,1,2.0L-3.0L,Low
8468,Kia,Sonet,2024,CNG,Automatic,910000.0,12.4,1500,6,11600.0,9.1,11.6,0,1.0L-1.5L,Low
8469,Skoda,Octavia,2015,Electric,Automatic,2710000.0,22.2,1800,6,20500.0,27.1,20.5,9,1.5L-2.0L,Good
8470,Kia,Carnival,2015,Electric,Automatic,910000.0,12.1,1200,4,6700.0,9.1,6.7,9,1.0L-1.5L,Low
8471,Toyota,Camry,2017,Petrol,Manual,3000000.0,13.8,1000,4,16500.0,30.0,16.5,7,Below 1.0L,Low
8472,Tata Motors,Tiago,2018,Petrol,Automatic,1510000.0,17.4,1500,7,15200.0,15.1,15.2,6,1.0L-1.5L,Average
8473,Hyundai,Verna,2020,Petrol,Automatic,2790000.0,21.2,1000,5,18400.0,27.9,18.4,4,Below 1.0L,Good
8474,Volkswagen,Virtus,2016,Petrol,Automatic,3430000.0,10.1,1200,6,17900.0,34.3,17.9,8,1.0L-1.5L,Low
8475,Maruti Suzuki,Ertiga,2024,Electric,Automatic,2110000.0,16.5,2500,5,17400.0,21.1,17.4,0,2.0L-3.0L,Average
8476,Tata Motors,Altroz,2019,Diesel,Automatic,980000.0,18.9,1200,5,15900.0,9.8,15.9,5,1.0L-1.5L,Average
8477,Renault,Kiger,2022,Petrol,Manual,860000.0,27.9,2000,7,12000.0,8.6,12.0,2,1.5L-2.0L,Excellent
8478,Renault,Duster,2022,Electric,Manual,920000.0,12.2,2000,4,7200.0,9.2,7.2,2,1.5L-2.0L,Low
8479,Volkswagen,Virtus,2016,CNG,Automatic,640000.0,10.7,1200,4,16200.0,6.4,16.2,8,1.0L-1.5L,Low
8480,Mahindra,XUV300,2022,Petrol,Manual,980000.0,16.4,2500,7,22500.0,9.8,22.5,2,2.0L-3.0L,Average
8481,Honda,Amaze,2017,Electric,Automatic,3260000.0,22.1,2000,5,16300.0,32.6,16.3,7,1.5L-2.0L,Good
8482,Kia,EV6,2020,CNG,Automatic,1330000.0,28.0,800,7,11000.0,13.3,11.0,4,Below 1.0L,Excellent
8483,Renault,Lodgy,2017,Diesel,Automatic,3240000.0,24.3,2500,6,8700.0,32.4,8.7,7,2.0L-3.0L,Good
8484,Mahindra,Scorpio,2020,CNG,Manual,1650000.0,22.8,1200,4,16200.0,16.5,16.2,4,1.0L-1.5L,Good
8485,Renault,Kwid,2020,CNG,Manual,2080000.0,10.1,800,7,19100.0,20.8,19.1,4,Below 1.0L,Low
8486,Maruti Suzuki,WagonR,2023,Electric,Automatic,540000.0,17.8,1000,4,17900.0,5.4,17.9,1,Below 1.0L,Average
8487,Renault,Kiger,2024,Electric,Manual,3500000.0,27.8,800,5,21100.0,35.0,21.1,0,Below 1.0L,Excellent
8488,Honda,Amaze,2016,CNG,Automatic,1070000.0,21.2,2500,6,8400.0,10.7,8.4,8,2.0L-3.0L,Good
8489,Kia,Seltos,2018,CNG,Manual,2420000.0,25.8,1800,5,10700.0,24.2,10.7,6,1.5L-2.0L,Excellent
8490,Renault,Triber,2023,Petrol,Automatic,1030000.0,17.4,2500,4,20000.0,10.3,20.0,1,2.0L-3.0L,Average
8491,Skoda,Slavia,2015,Diesel,Automatic,2050000.0,17.8,1800,6,16200.0,20.5,16.2,9,1.5L-2.0L,Average
8492,Mahindra,Thar,2018,Electric,Manual,2330000.0,24.9,1000,5,24900.0,23.3,24.9,6,Below 1.0L,Good
8493,Mahindra,Scorpio,2024,CNG,Automatic,1800000.0,22.1,1200,7,19200.0,18.0,19.2,0,1.0L-1.5L,Good
8494,Hyundai,Venue,2020,Diesel,Automatic,2270000.0,24.1,2500,6,19900.0,22.7,19.9,4,2.0L-3.0L,Good
8495,Maruti Suzuki,Dzire,2021,CNG,Manual,1210000.0,26.5,2500,6,12500.0,12.1,12.5,3,2.0L-3.0L,Excellent
8496,Skoda,Octavia,2015,Diesel,Manual,560000.0,25.7,1200,6,16700.0,5.6,16.7,9,1.0L-1.5L,Excellent
8497,Volkswagen,Taigun,2020,Petrol,Manual,3480000.0,15.0,1000,6,23500.0,34.8,23.5,4,Below 1.0L,Low
8498,Skoda,Octavia,2018,Petrol,Automatic,1930000.0,23.7,1500,7,14600.0,19.3,14.6,6,1.0L-1.5L,Good
8499,Volkswagen,Tiguan,2017,Diesel,Automatic,520000.0,27.6,1000,5,11800.0,5.2,11.8,7,Below 1.0L,Excellent
8500,Renault,Kiger,2016,CNG,Manual,1000000.0,26.3,1000,5,15700.0,10.0,15.7,8,Below 1.0L,Excellent
8501,Kia,Carnival,2024,CNG,Automatic,1950000.0,22.1,800,7,20900.0,19.5,20.9,0,Below 1.0L,Good
8502,Maruti Suzuki,Baleno,2019,CNG,Manual,1690000.0,23.1,1000,5,12000.0,16.9,12.0,5,Below 1.0L,Good
8503,Toyota,Glanza,2015,Electric,Automatic,970000.0,13.7,1000,6,11900.0,9.7,11.9,9,Below 1.0L,Low
8504,Skoda,Kushaq,2024,Electric,Manual,1210000.0,28.1,800,6,20000.0,12.1,20.0,0,Below 1.0L,Excellent
8505,Toyota,Innova,2022,Petrol,Automatic,2140000.0,15.5,1500,5,24100.0,21.4,24.1,2,1.0L-1.5L,Average
8506,Kia,Carens,2015,CNG,Manual,3140000.0,23.0,1000,5,20200.0,31.4,20.2,9,Below 1.0L,Good
8507,Hyundai,i20,2024,Diesel,Manual,910000.0,25.8,1800,7,20200.0,9.1,20.2,0,1.5L-2.0L,Excellent
8508,Honda,Amaze,2023,Electric,Manual,2000000.0,24.9,1500,4,23500.0,20.0,23.5,1,1.0L-1.5L,Good
8509,Maruti Suzuki,Ertiga,2024,Petrol,Automatic,2880000.0,27.8,2000,7,16600.0,28.8,16.6,0,1.5L-2.0L,Excellent
8510,Kia,EV6,2016,Diesel,Manual,1260000.0,13.2,2000,7,20400.0,12.6,20.4,8,1.5L-2.0L,Low
8511,Mahindra,Scorpio,2016,CNG,Manual,1710000.0,17.8,1200,5,7500.0,17.1,7.5,8,1.0L-1.5L,Average
8512,Volkswagen,Taigun,2017,CNG,Manual,840000.0,26.6,1500,4,5300.0,8.4,5.3,7,1.0L-1.5L,Excellent
8513,Maruti Suzuki,Dzire,2023,Petrol,Automatic,1710000.0,25.7,2000,4,11800.0,17.1,11.8,1,1.5L-2.0L,Excellent
8514,Tata Motors,Tiago,2016,Petrol,Automatic,1200000.0,21.8,2500,5,23000.0,12.0,23.0,8,2.0L-3.0L,Good
8515,Tata Motors,Harrier,2018,Electric,Automatic,2400000.0,24.8,1500,5,19100.0,24.0,19.1,6,1.0L-1.5L,Good
8516,Maruti Suzuki,WagonR,2018,Petrol,Manual,1670000.0,28.7,1000,6,8800.0,16.7,8.8,6,Below 1.0L,Excellent
8517,Volkswagen,Taigun,2020,Diesel,Automatic,1930000.0,18.1,1500,5,8400.0,19.3,8.4,4,1.0L-1.5L,Average
8518,Kia,Seltos,2016,Electric,Manual,2080000.0,20.8,1500,5,5300.0,20.8,5.3,8,1.0L-1.5L,Good
8519,Tata Motors,Tiago,2022,Petrol,Automatic,2210000.0,25.5,1800,7,10100.0,22.1,10.1,2,1.5L-2.0L,Excellent
8520,Maruti Suzuki,Swift,2021,CNG,Automatic,3030000.0,24.9,1200,6,11500.0,30.3,11.5,3,1.0L-1.5L,Good
8521,Hyundai,i20,2021,Electric,Manual,1880000.0,22.3,800,4,12000.0,18.8,12.0,3,Below 1.0L,Good
8522,Tata Motors,Altroz,2016,Diesel,Automatic,2500000.0,27.1,1200,4,16300.0,25.0,16.3,8,1.0L-1.5L,Excellent
8523,Skoda,Rapid,2017,CNG,Manual,2580000.0,18.9,800,6,23100.0,25.8,23.1,7,Below 1.0L,Average
8524,Honda,Civic,2022,Petrol,Manual,1230000.0,23.5,1800,4,9600.0,12.3,9.6,2,1.5L-2.0L,Good
8525,Honda,WR-V,2017,Diesel,Manual,3220000.0,14.9,1200,5,15700.0,32.2,15.7,7,1.0L-1.5L,Low
8526,Toyota,Fortuner,2024,Petrol,Manual,2220000.0,15.1,1200,4,15400.0,22.2,15.4,0,1.0L-1.5L,Average
8527,Honda,City,2016,Diesel,Manual,3000000.0,22.5,1800,6,11700.0,30.0,11.7,8,1.5L-2.0L,Good
8528,Honda,Civic,2016,Petrol,Manual,1640000.0,17.5,1500,5,16800.0,16.4,16.8,8,1.0L-1.5L,Average
8529,Mahindra,Scorpio,2021,CNG,Automatic,1800000.0,10.9,2500,7,10400.0,18.0,10.4,3,2.0L-3.0L,Low
8530,Maruti Suzuki,Baleno,2019,Diesel,Manual,400000.0,29.6,800,7,19100.0,4.0,19.1,5,Below 1.0L,Excellent
8531,Mahindra,XUV700,2024,Petrol,Manual,970000.0,28.0,1000,5,18900.0,9.7,18.9,0,Below 1.0L,Excellent
8532,Maruti Suzuki,Dzire,2024,Diesel,Manual,470000.0,27.9,1800,4,20100.0,4.7,20.1,0,1.5L-2.0L,Excellent
8533,Renault,Kwid,2022,Diesel,Automatic,630000.0,10.9,1800,6,8200.0,6.3,8.2,2,1.5L-2.0L,Low
8534,Renault,Lodgy,2019,CNG,Automatic,1450000.0,25.6,1000,5,21500.0,14.5,21.5,5,Below 1.0L,Excellent
8535,Volkswagen,Virtus,2018,CNG,Manual,900000.0,11.3,1000,7,10100.0,9.0,10.1,6,Below 1.0L,Low
8536,Mahindra,XUV700,2022,Petrol,Manual,1520000.0,16.1,1500,4,12800.0,15.2,12.8,2,1.0L-1.5L,Average
8537,Skoda,Kushaq,2021,Diesel,Manual,2900000.0,21.7,2500,7,10100.0,29.0,10.1,3,2.0L-3.0L,Good
8538,Hyundai,i20,2018,Electric,Automatic,1600000.0,15.0,1000,7,14700.0,16.0,14.7,6,Below 1.0L,Low
8539,Hyundai,Venue,2017,Petrol,Manual,850000.0,11.4,800,4,14700.0,8.5,14.7,7,Below 1.0L,Low
8540,Maruti Suzuki,Baleno,2022,Petrol,Manual,1500000.0,26.5,1200,4,24500.0,15.0,24.5,2,1.0L-1.5L,Excellent
8541,Honda,WR-V,2016,Petrol,Automatic,1480000.0,27.1,1500,5,15600.0,14.8,15.6,8,1.0L-1.5L,Excellent
8542,Skoda,Octavia,2022,CNG,Manual,2480000.0,23.7,1000,6,5100.0,24.8,5.1,2,Below 1.0L,Good
8543,Kia,EV6,2018,CNG,Manual,2470000.0,21.1,1500,7,6800.0,24.7,6.8,6,1.0L-1.5L,Good
8544,Honda,Amaze,2020,Petrol,Manual,2990000.0,19.7,1800,4,17000.0,29.9,17.0,4,1.5L-2.0L,Average
8545,Toyota,Urban Cruiser,2021,Petrol,Automatic,770000.0,10.7,1200,4,6800.0,7.7,6.8,3,1.0L-1.5L,Low
8546,Skoda,Superb,2019,Petrol,Automatic,3170000.0,23.8,800,5,9500.0,31.7,9.5,5,Below 1.0L,Good
8547,Toyota,Urban Cruiser,2024,Diesel,Automatic,2370000.0,29.6,2000,6,17900.0,23.7,17.9,0,1.5L-2.0L,Excellent
8548,Kia,EV6,2020,Petrol,Manual,1310000.0,11.7,1000,4,9100.0,13.1,9.1,4,Below 1.0L,Low
8549,Kia,Carnival,2016,Diesel,Manual,2580000.0,17.3,2000,7,12000.0,25.8,12.0,8,1.5L-2.0L,Average
8550,Volkswagen,Vento,2021,Electric,Manual,2840000.0,15.8,2500,7,13300.0,28.4,13.3,3,2.0L-3.0L,Average
8551,Hyundai,Venue,2016,Electric,Manual,1210000.0,24.2,2500,7,21000.0,12.1,21.0,8,2.0L-3.0L,Good
8552,Maruti Suzuki,WagonR,2024,Electric,Manual,1070000.0,10.2,800,6,14400.0,10.7,14.4,0,Below 1.0L,Low
8553,Volkswagen,Polo,2024,Electric,Automatic,2560000.0,25.3,2000,6,13200.0,25.6,13.2,0,1.5L-2.0L,Excellent
8554,Honda,City,2020,Electric,Manual,2590000.0,22.3,1500,6,13600.0,25.9,13.6,4,1.0L-1.5L,Good
8555,Tata Motors,Punch,2017,CNG,Manual,650000.0,26.5,1000,5,16800.0,6.5,16.8,7,Below 1.0L,Excellent
8556,Tata Motors,Harrier,2023,Electric,Manual,660000.0,24.4,1800,6,18300.0,6.6,18.3,1,1.5L-2.0L,Good
8557,Hyundai,Venue,2019,Diesel,Manual,1090000.0,24.1,2000,6,18200.0,10.9,18.2,5,1.5L-2.0L,Good
8558,Skoda,Octavia,2023,Diesel,Automatic,3140000.0,28.9,1800,7,12000.0,31.4,12.0,1,1.5L-2.0L,Excellent
8559,Renault,Lodgy,2020,Petrol,Manual,2680000.0,28.4,1000,5,7200.0,26.8,7.2,4,Below 1.0L,Excellent
8560,Renault,Kiger,2021,Diesel,Automatic,2120000.0,28.4,1500,4,7800.0,21.2,7.8,3,1.0L-1.5L,Excellent
8561,Mahindra,Scorpio,2015,CNG,Manual,1530000.0,23.3,2500,5,8000.0,15.3,8.0,9,2.0L-3.0L,Good
8562,Hyundai,Verna,2020,Electric,Automatic,1020000.0,15.0,800,6,15600.0,10.2,15.6,4,Below 1.0L,Low
8563,Hyundai,Venue,2018,Petrol,Manual,1320000.0,13.0,800,7,11000.0,13.2,11.0,6,Below 1.0L,Low
8564,Maruti Suzuki,Swift,2019,Petrol,Manual,1820000.0,10.5,1500,6,16100.0,18.2,16.1,5,1.0L-1.5L,Low
8565,Hyundai,Venue,2023,Diesel,Automatic,2350000.0,28.3,1000,6,21600.0,23.5,21.6,1,Below 1.0L,Excellent
8566,Skoda,Octavia,2015,Petrol,Automatic,2690000.0,22.5,1500,7,6300.0,26.9,6.3,9,1.0L-1.5L,Good
8567,Renault,Lodgy,2021,Petrol,Automatic,1350000.0,18.7,1800,5,17900.0,13.5,17.9,3,1.5L-2.0L,Average
8568,Renault,Lodgy,2022,CNG,Manual,670000.0,14.9,1000,7,20500.0,6.7,20.5,2,Below 1.0L,Low
8569,Maruti Suzuki,Baleno,2015,Petrol,Automatic,740000.0,25.2,1800,5,6800.0,7.4,6.8,9,1.5L-2.0L,Excellent
8570,Mahindra,Bolero,2021,Petrol,Manual,3270000.0,14.1,1000,6,20300.0,32.7,20.3,3,Below 1.0L,Low
8571,Mahindra,XUV700,2015,CNG,Manual,680000.0,14.7,1000,5,17400.0,6.8,17.4,9,Below 1.0L,Low
8572,Hyundai,i10,2024,Electric,Manual,1650000.0,14.4,1000,4,14500.0,16.5,14.5,0,Below 1.0L,Low
8573,Tata Motors,Tiago,2024,Diesel,Manual,3140000.0,13.9,1500,7,15300.0,31.4,15.3,0,1.0L-1.5L,Low
8574,Maruti Suzuki,Swift,2017,CNG,Automatic,3300000.0,23.3,1500,4,18300.0,33.0,18.3,7,1.0L-1.5L,Good
8575,Maruti Suzuki,Baleno,2021,Petrol,Manual,1190000.0,25.5,800,5,16100.0,11.9,16.1,3,Below 1.0L,Excellent
8576,Toyota,Urban Cruiser,2020,Diesel,Manual,3440000.0,13.0,2000,6,11000.0,34.4,11.0,4,1.5L-2.0L,Low
8577,Skoda,Kushaq,2022,CNG,Automatic,2360000.0,27.7,1800,5,20700.0,23.6,20.7,2,1.5L-2.0L,Excellent
8578,Tata Motors,Tiago,2017,Petrol,Automatic,1200000.0,21.9,2500,5,23300.0,12.0,23.3,7,2.0L-3.0L,Good
8579,Maruti Suzuki,WagonR,2016,CNG,Automatic,1920000.0,26.6,1000,4,17300.0,19.2,17.3,8,Below 1.0L,Excellent
8580,Maruti Suzuki,Baleno,2022,Petrol,Manual,800000.0,30.0,800,6,16800.0,8.0,16.8,2,Below 1.0L,Excellent
8581,Hyundai,Creta,2017,Diesel,Automatic,1350000.0,17.7,1000,4,22500.0,13.5,22.5,7,Below 1.0L,Average
8582,Hyundai,i10,2016,Electric,Manual,3010000.0,25.0,1000,7,12200.0,30.1,12.2,8,Below 1.0L,Good
8583,Honda,City,2018,Electric,Automatic,3320000.0,14.2,1500,4,10900.0,33.2,10.9,6,1.0L-1.5L,Low
8584,Skoda,Superb,2020,Petrol,Manual,1400000.0,27.4,800,7,5300.0,14.0,5.3,4,Below 1.0L,Excellent
8585,Volkswagen,Taigun,2015,Petrol,Manual,980000.0,16.3,2500,7,13800.0,9.8,13.8,9,2.0L-3.0L,Average
8586,Hyundai,i10,2022,CNG,Manual,2650000.0,22.0,1500,7,13200.0,26.5,13.2,2,1.0L-1.5L,Good
8587,Toyota,Innova,2019,CNG,Manual,2120000.0,27.5,2500,7,9800.0,21.2,9.8,5,2.0L-3.0L,Excellent
8588,Kia,Sonet,2015,Electric,Automatic,1060000.0,20.1,1200,4,14800.0,10.6,14.8,9,1.0L-1.5L,Good
8589,Mahindra,Thar,2020,Electric,Automatic,2300000.0,26.0,2500,6,10900.0,23.0,10.9,4,2.0L-3.0L,Excellent
8590,Hyundai,Venue,2019,Diesel,Manual,1600000.0,18.0,800,5,13900.0,16.0,13.9,5,Below 1.0L,Average
8591,Toyota,Innova,2019,Petrol,Manual,1370000.0,22.8,2500,6,9500.0,13.7,9.5,5,2.0L-3.0L,Good
8592,Skoda,Kushaq,2019,Electric,Automatic,2600000.0,22.3,2000,7,16100.0,26.0,16.1,5,1.5L-2.0L,Good
8593,Volkswagen,Taigun,2015,Diesel,Automatic,3240000.0,19.8,2000,4,6600.0,32.4,6.6,9,1.5L-2.0L,Average
8594,Toyota,Glanza,2019,Petrol,Manual,1870000.0,22.5,2500,6,12200.0,18.7,12.2,5,2.0L-3.0L,Good
8595,Tata Motors,Punch,2019,Electric,Automatic,640000.0,22.8,1500,7,20600.0,6.4,20.6,5,1.0L-1.5L,Good
8596,Toyota,Urban Cruiser,2018,CNG,Manual,2850000.0,23.0,1800,6,5500.0,28.5,5.5,6,1.5L-2.0L,Good
8597,Volkswagen,Virtus,2017,Petrol,Automatic,2340000.0,29.9,1000,6,8400.0,23.4,8.4,7,Below 1.0L,Excellent
8598,Renault,Triber,2016,Electric,Automatic,1560000.0,15.0,800,6,24800.0,15.6,24.8,8,Below 1.0L,Low
8599,Maruti Suzuki,Dzire,2017,Electric,Automatic,890000.0,20.6,2500,5,12800.0,8.9,12.8,7,2.0L-3.0L,Good
8600,Tata Motors,Punch,2020,Electric,Manual,3120000.0,11.2,800,4,19300.0,31.2,19.3,4,Below 1.0L,Low
8601,Mahindra,Bolero,2024,CNG,Manual,2690000.0,19.7,800,4,20100.0,26.9,20.1,0,Below 1.0L,Average
8602,Renault,Kiger,2024,Diesel,Automatic,1690000.0,13.7,1200,4,10000.0,16.9,10.0,0,1.0L-1.5L,Low
8603,Kia,Carnival,2021,Petrol,Automatic,830000.0,25.8,800,7,23700.0,8.3,23.7,3,Below 1.0L,Excellent
8604,Honda,WR-V,2024,Electric,Automatic,1310000.0,21.2,2500,4,7500.0,13.1,7.5,0,2.0L-3.0L,Good
8605,Tata Motors,Harrier,2020,CNG,Manual,2980000.0,27.9,1200,4,19200.0,29.8,19.2,4,1.0L-1.5L,Excellent
8606,Hyundai,Venue,2021,Electric,Manual,2190000.0,25.5,2500,4,6900.0,21.9,6.9,3,2.0L-3.0L,Excellent
8607,Kia,Carens,2016,Petrol,Manual,980000.0,27.7,1500,6,12100.0,9.8,12.1,8,1.0L-1.5L,Excellent
8608,Hyundai,Creta,2024,CNG,Automatic,1000000.0,14.3,2500,6,15400.0,10.0,15.4,0,2.0L-3.0L,Low
8609,Toyota,Urban Cruiser,2021,Diesel,Manual,2180000.0,29.5,1500,7,9800.0,21.8,9.8,3,1.0L-1.5L,Excellent
8610,Kia,Sonet,2024,Electric,Automatic,2370000.0,24.7,1500,6,11000.0,23.7,11.0,0,1.0L-1.5L,Good
8611,Maruti Suzuki,Swift,2018,Electric,Manual,1280000.0,23.0,1000,7,16400.0,12.8,16.4,6,Below 1.0L,Good
8612,Maruti Suzuki,Dzire,2021,Petrol,Manual,1180000.0,11.9,1800,7,12500.0,11.8,12.5,3,1.5L-2.0L,Low
8613,Maruti Suzuki,Baleno,2015,Electric,Automatic,1100000.0,28.6,800,7,18300.0,11.0,18.3,9,Below 1.0L,Excellent
8614,Mahindra,XUV700,2019,CNG,Automatic,1570000.0,21.5,1000,5,16600.0,15.7,16.6,5,Below 1.0L,Good
8615,Honda,WR-V,2018,Petrol,Automatic,2370000.0,13.1,1800,7,8100.0,23.7,8.1,6,1.5L-2.0L,Low
8616,Hyundai,Verna,2018,Electric,Manual,860000.0,18.7,1500,4,10600.0,8.6,10.6,6,1.0L-1.5L,Average
8617,Renault,Kiger,2024,Diesel,Automatic,3160000.0,20.8,1200,4,17800.0,31.6,17.8,0,1.0L-1.5L,Good
8618,Volkswagen,Taigun,2017,Electric,Manual,2870000.0,28.7,1500,6,22200.0,28.7,22.2,7,1.0L-1.5L,Excellent
8619,Toyota,Urban Cruiser,2016,Electric,Automatic,1490000.0,12.2,800,4,14700.0,14.9,14.7,8,Below 1.0L,Low
8620,Tata Motors,Harrier,2019,Petrol,Manual,3350000.0,17.9,1000,7,22500.0,33.5,22.5,5,Below 1.0L,Average
8621,Kia,Seltos,2023,CNG,Automatic,510000.0,11.4,1500,5,18400.0,5.1,18.4,1,1.0L-1.5L,Low
8622,Kia,Carens,2021,Diesel,Manual,2420000.0,10.4,1000,4,17500.0,24.2,17.5,3,Below 1.0L,Low
8623,Honda,Jazz,2015,CNG,Automatic,650000.0,19.4,1500,6,24800.0,6.5,24.8,9,1.0L-1.5L,Average
8624,Honda,Civic,2015,Electric,Manual,2440000.0,18.3,1000,4,24600.0,24.4,24.6,9,Below 1.0L,Average
8625,Skoda,Slavia,2015,Electric,Automatic,3480000.0,15.0,1200,5,21700.0,34.8,21.7,9,1.0L-1.5L,Low
8626,Maruti Suzuki,Dzire,2021,Diesel,Manual,1450000.0,21.3,1000,7,19000.0,14.5,19.0,3,Below 1.0L,Good
8627,Skoda,Superb,2016,Electric,Manual,2650000.0,19.1,1800,4,15800.0,26.5,15.8,8,1.5L-2.0L,Average
8628,Volkswagen,Polo,2020,CNG,Automatic,1030000.0,20.8,800,4,22000.0,10.3,22.0,4,Below 1.0L,Good
8629,Toyota,Innova,2018,Petrol,Manual,870000.0,18.4,2500,5,6800.0,8.7,6.8,6,2.0L-3.0L,Average
8630,Skoda,Superb,2016,CNG,Automatic,2470000.0,17.5,2500,4,14000.0,24.7,14.0,8,2.0L-3.0L,Average
8631,Skoda,Rapid,2019,Electric,Manual,910000.0,16.0,2500,6,16700.0,9.1,16.7,5,2.0L-3.0L,Average
8632,Hyundai,Verna,2016,Electric,Manual,2530000.0,14.1,1500,7,16100.0,25.3,16.1,8,1.0L-1.5L,Low
8633,Maruti Suzuki,Ertiga,2022,Diesel,Automatic,1160000.0,29.9,1200,6,14100.0,11.6,14.1,2,1.0L-1.5L,Excellent
8634,Maruti Suzuki,WagonR,2020,Petrol,Automatic,3250000.0,23.8,2000,5,9500.0,32.5,9.5,4,1.5L-2.0L,Good
8635,Hyundai,i20,2022,Diesel,Automatic,3170000.0,17.7,1000,7,13500.0,31.7,13.5,2,Below 1.0L,Average
8636,Toyota,Glanza,2018,Diesel,Automatic,1090000.0,24.7,1000,5,7000.0,10.9,7.0,6,Below 1.0L,Good
8637,Kia,Sonet,2024,CNG,Automatic,1510000.0,29.7,2500,5,8700.0,15.1,8.7,0,2.0L-3.0L,Excellent
8638,Volkswagen,Polo,2019,Electric,Manual,1020000.0,17.3,2000,6,16400.0,10.2,16.4,5,1.5L-2.0L,Average
8639,Skoda,Octavia,2016,Petrol,Automatic,1950000.0,11.7,1000,6,13200.0,19.5,13.2,8,Below 1.0L,Low
8640,Mahindra,XUV300,2021,Diesel,Manual,2470000.0,19.0,1500,7,5400.0,24.7,5.4,3,1.0L-1.5L,Average
8641,Renault,Triber,2019,CNG,Manual,2460000.0,29.0,1500,6,7900.0,24.6,7.9,5,1.0L-1.5L,Excellent
8642,Tata Motors,Altroz,2016,Electric,Manual,1890000.0,29.0,1000,6,12400.0,18.9,12.4,8,Below 1.0L,Excellent
8643,Mahindra,XUV700,2016,Electric,Manual,2060000.0,21.4,1000,4,14400.0,20.6,14.4,8,Below 1.0L,Good
8644,Kia,EV6,2016,Electric,Manual,430000.0,23.3,2000,6,20200.0,4.3,20.2,8,1.5L-2.0L,Good
8645,Mahindra,Thar,2021,Petrol,Automatic,1330000.0,22.1,800,5,12200.0,13.3,12.2,3,Below 1.0L,Good
8646,Tata Motors,Punch,2017,Petrol,Manual,600000.0,28.1,1200,7,23800.0,6.0,23.8,7,1.0L-1.5L,Excellent
8647,Volkswagen,Polo,2017,CNG,Automatic,2560000.0,26.8,1200,7,6200.0,25.6,6.2,7,1.0L-1.5L,Excellent
8648,Tata Motors,Punch,2017,Diesel,Manual,2950000.0,14.0,2000,4,9300.0,29.5,9.3,7,1.5L-2.0L,Low
8649,Skoda,Octavia,2021,CNG,Manual,3300000.0,29.5,1000,5,19300.0,33.0,19.3,3,Below 1.0L,Excellent
8650,Toyota,Fortuner,2021,Diesel,Automatic,410000.0,29.3,1000,6,21400.0,4.1,21.4,3,Below 1.0L,Excellent
8651,Renault,Duster,2019,CNG,Manual,500000.0,29.6,1500,4,12000.0,5.0,12.0,5,1.0L-1.5L,Excellent
8652,Volkswagen,Vento,2023,Electric,Manual,3390000.0,19.3,1000,4,21100.0,33.9,21.1,1,Below 1.0L,Average
8653,Renault,Duster,2021,Electric,Automatic,1940000.0,22.7,2000,6,9500.0,19.4,9.5,3,1.5L-2.0L,Good
